  7.95E-03  2.41E-01  4.10E-01  7.59E-01  9.40E-01  9.86E-01  9.94E-01  9.98E-01  9.99E-01  1.00E+00  1.00E+00
  1.00E-02  2.88E-01  4.57E-01  7.91E-01  9.54E-01  9.90E-01  9.96E-01  9.99E-01  9.99E-01  1.00E+00  1.00E+00
  1.26E-02  3.36E-01  5.02E-01  8.19E-01  9.64E-01  9.93E-01  9.97E-01  9.99E-01  9.99E-01  1.00E+00  1.00E+00
  1.59E-02  3.84E-01  5.46E-01  8.43E-01  9.73E-01  9.96E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  2.00E-02  4.32E-01  5.88E-01  8.64E-01  9.79E-01  9.98E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  2.51E-02  4.79E-01  6.29E-01  8.83E-01  9.84E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.16E-02  5.25E-01  6.67E-01  9.00E-01  9.88E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.98E-02  5.70E-01  7.04E-01  9.15E-01  9.90E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  5.01E-02  6.13E-01  7.39E-01  9.28E-01  9.93E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  6.31E-02  6.55E-01  7.71E-01  9.40E-01  9.94E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  7.95E-02  6.94E-01  8.02E-01  9.51E-01  9.96E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.00E-01  7.32E-01  8.31E-01  9.60E-01  9.97E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.26E-01  7.68E-01  8.58E-01  9.68E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.59E-01  8.02E-01  8.82E-01  9.75E-01  9.98E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  2.00E-01  8.34E-01  9.05E-01  9.81E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  2.51E-01  8.65E-01  9.25E-01  9.86E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.16E-01  8.94E-01  9.44E-01  9.90E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  3.98E-01  9.20E-01  9.60E-01  9.94E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  5.01E-01  9.45E-01  9.75E-01  9.97E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  6.31E-01  9.68E-01  9.87E-01  9.99E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  7.95E-01  9.90E-01  9.97E-01  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00  1.00E+00
